workerid,trial_type,story,scenario,topic,slide_number,response,block,qud,language,enjoyment,gender,age,comments,asses,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.time_in_minutes
2,"""distributiveFiller""","""Vanessa and her friend are recapping their first week in college. Her friend asks for a funny professor story. ""","""The professors ate fried rice before returning to their research.""","""professors""",33,0.85,"""exhaustivity""",NA,"""English""","""2""","""Male""","""28""","""Yes I did""","""Yes""","""1""","""Windows""",1080,1920,"""Chrome""","""3LB1BGHFL27QJWUP4I6NI94UXV8TYN""","""3MRHU529460FT6BSZPDSZG6MHN12AK""","""Language study""","""A 20-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$5.00""","""Thu Oct 18 11:53:45 PDT 2018""","""5""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""3600""","""60000""","""Sat Nov 17 10:53:45 PST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL27QJWUP4I6NI94UXV8TYN""","""3GGAI1SQEW9CQI1UPVSOOOD711EMCH""",2,"""Submitted""","""Fri Oct 19 05:18:04 PDT 2018""","""Thu Oct 18 11:53:57 PDT 2018""","""Thu Oct 18 12:38:04 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""12.52245"""
2,"""distributiveFiller""","""Fiona and her friend are both teachers, and they are talking about their students. Her friend asks about her most recent lecture.""","""The students took notes during the lecture.""","""lecture""",34,0.13,"""exhaustivity""",NA,"""English""","""2""","""Male""","""28""","""Yes I did""","""Yes""","""1""","""Windows""",1080,1920,"""Chrome""","""3LB1BGHFL27QJWUP4I6NI94UXV8TYN""","""3MRHU529460FT6BSZPDSZG6MHN12AK""","""Language study""","""A 20-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$5.00""","""Thu Oct 18 11:53:45 PDT 2018""","""5""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""3600""","""60000""","""Sat Nov 17 10:53:45 PST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL27QJWUP4I6NI94UXV8TYN""","""3GGAI1SQEW9CQI1UPVSOOOD711EMCH""",2,"""Submitted""","""Fri Oct 19 05:18:04 PDT 2018""","""Thu Oct 18 11:53:57 PDT 2018""","""Thu Oct 18 12:38:04 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""12.52245"""
2,"""distributiveFiller""","""Kim and her friend are going over Kim&quotechars recent move. Her friend asks her about the details. ""","""The movers carried a piano into the house.""","""moving""",35,0.96,"""exhaustivity""",NA,"""English""","""2""","""Male""","""28""","""Yes I did""","""Yes""","""1""","""Windows""",1080,1920,"""Chrome""","""3LB1BGHFL27QJWUP4I6NI94UXV8TYN""","""3MRHU529460FT6BSZPDSZG6MHN12AK""","""Language study""","""A 20-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$5.00""","""Thu Oct 18 11:53:45 PDT 2018""","""5""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""3600""","""60000""","""Sat Nov 17 10:53:45 PST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL27QJWUP4I6NI94UXV8TYN""","""3GGAI1SQEW9CQI1UPVSOOOD711EMCH""",2,"""Submitted""","""Fri Oct 19 05:18:04 PDT 2018""","""Thu Oct 18 11:53:57 PDT 2018""","""Thu Oct 18 12:38:04 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""12.52245"""
2,"""critical""","""Mary and her friend both agreed that their lipstick collections needed refreshing when they had a drink together the other evening, and resolved to each buy a new one by the next time they saw each other. They are running errands together today. When they first meet up at the car wash, her friend asks what she got the last time she went to Sephora.""","""I got a lipstick at Sephora.""","""lipstick""",37,"""polar""","""qud_assessment""","""polar""","""English""","""2""","""Male""","""28""","""Yes I did""","""Yes""","""1""","""Windows""",1080,1920,"""Chrome""","""3LB1BGHFL27QJWUP4I6NI94UXV8TYN""","""3MRHU529460FT6BSZPDSZG6MHN12AK""","""Language study""","""A 20-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$5.00""","""Thu Oct 18 11:53:45 PDT 2018""","""5""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""3600""","""60000""","""Sat Nov 17 10:53:45 PST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL27QJWUP4I6NI94UXV8TYN""","""3GGAI1SQEW9CQI1UPVSOOOD711EMCH""",2,"""Submitted""","""Fri Oct 19 05:18:04 PDT 2018""","""Thu Oct 18 11:53:57 PDT 2018""","""Thu Oct 18 12:38:04 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""12.52245"""
2,"""critical""","""Matthew and his friend absolutely love to travel, and they are having a drink together today. When they reach the bar, his friend asks where he&quotechars traveled to lately.""","""I traveled to San Francisco.""","""San Francisco""",38,"""exhaustive""","""qud_assessment""","""exhaustive""","""English""","""2""","""Male""","""28""","""Yes I did""","""Yes""","""1""","""Windows""",1080,1920,"""Chrome""","""3LB1BGHFL27QJWUP4I6NI94UXV8TYN""","""3MRHU529460FT6BSZPDSZG6MHN12AK""","""Language study""","""A 20-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$5.00""","""Thu Oct 18 11:53:45 PDT 2018""","""5""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""3600""","""60000""","""Sat Nov 17 10:53:45 PST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL27QJWUP4I6NI94UXV8TYN""","""3GGAI1SQEW9CQI1UPVSOOOD711EMCH""",2,"""Submitted""","""Fri Oct 19 05:18:04 PDT 2018""","""Thu Oct 18 11:53:57 PDT 2018""","""Thu Oct 18 12:38:04 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""12.52245"""
2,"""critical""","""When Paige and her friend went for a hike last week, they set out to find the best pre-made salad at the grocery store this week. They have plans to meet up today. Upon meeting, her friend asks her what she ate for dinner.""","""I ate a salad for dinner.""","""salad""",39,"""exhaustive""","""qud_assessment""","""polar""","""English""","""2""","""Male""","""28""","""Yes I did""","""Yes""","""1""","""Windows""",1080,1920,"""Chrome""","""3LB1BGHFL27QJWUP4I6NI94UXV8TYN""","""3MRHU529460FT6BSZPDSZG6MHN12AK""","""Language study""","""A 20-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$5.00""","""Thu Oct 18 11:53:45 PDT 2018""","""5""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""3600""","""60000""","""Sat Nov 17 10:53:45 PST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL27QJWUP4I6NI94UXV8TYN""","""3GGAI1SQEW9CQI1UPVSOOOD711EMCH""",2,"""Submitted""","""Fri Oct 19 05:18:04 PDT 2018""","""Thu Oct 18 11:53:57 PDT 2018""","""Thu Oct 18 12:38:04 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""12.52245"""
2,"""critical""","""Bradley and his friend both agreed that they both needed to add a pair of sandals to their shoe collections when they went hiking last week, and resolved to each buy a new pair before they hung out next. They are planning on watching a movie together tonight. Outside the movie theater, his friend asks what he&quotechars bought recently.""","""I got a pair of sandals at the mall.""","""sandals""",40,"""exhaustive""","""qud_assessment""","""polar""","""English""","""2""","""Male""","""28""","""Yes I did""","""Yes""","""1""","""Windows""",1080,1920,"""Chrome""","""3LB1BGHFL27QJWUP4I6NI94UXV8TYN""","""3MRHU529460FT6BSZPDSZG6MHN12AK""","""Language study""","""A 20-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$5.00""","""Thu Oct 18 11:53:45 PDT 2018""","""5""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""3600""","""60000""","""Sat Nov 17 10:53:45 PST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL27QJWUP4I6NI94UXV8TYN""","""3GGAI1SQEW9CQI1UPVSOOOD711EMCH""",2,"""Submitted""","""Fri Oct 19 05:18:04 PDT 2018""","""Thu Oct 18 11:53:57 PDT 2018""","""Thu Oct 18 12:38:04 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""12.52245"""
2,"""critical""","""Hannah and her friend both strongly believe in giving their loved ones housewarming gifts, and they are about to go thrift shopping together. At the first thrift shop, her friend asks what she bought her cousin for her recent housewarming.""","""I purchased tulips as a housewarming gift.""","""tulips""",41,"""exhaustive""","""qud_assessment""","""exhaustive""","""English""","""2""","""Male""","""28""","""Yes I did""","""Yes""","""1""","""Windows""",1080,1920,"""Chrome""","""3LB1BGHFL27QJWUP4I6NI94UXV8TYN""","""3MRHU529460FT6BSZPDSZG6MHN12AK""","""Language study""","""A 20-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$5.00""","""Thu Oct 18 11:53:45 PDT 2018""","""5""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""3600""","""60000""","""Sat Nov 17 10:53:45 PST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL27QJWUP4I6NI94UXV8TYN""","""3GGAI1SQEW9CQI1UPVSOOOD711EMCH""",2,"""Submitted""","""Fri Oct 19 05:18:04 PDT 2018""","""Thu Oct 18 11:53:57 PDT 2018""","""Thu Oct 18 12:38:04 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""12.52245"""
2,"""critical""","""Greg and his friend both really like dessert, and they have plans to meet up today. Upon meeting, his friend asks him what he had for dessert.""","""I had ice cream for dessert.""",NA,42,"""exhaustive""","""qud_assessment""","""exhaustive""","""English""","""2""","""Male""","""28""","""Yes I did""","""Yes""","""1""","""Windows""",1080,1920,"""Chrome""","""3LB1BGHFL27QJWUP4I6NI94UXV8TYN""","""3MRHU529460FT6BSZPDSZG6MHN12AK""","""Language study""","""A 20-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$5.00""","""Thu Oct 18 11:53:45 PDT 2018""","""5""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""3600""","""60000""","""Sat Nov 17 10:53:45 PST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL27QJWUP4I6NI94UXV8TYN""","""3GGAI1SQEW9CQI1UPVSOOOD711EMCH""",2,"""Submitted""","""Fri Oct 19 05:18:04 PDT 2018""","""Thu Oct 18 11:53:57 PDT 2018""","""Thu Oct 18 12:38:04 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""12.52245"""
2,"""critical""","""Hunter and his friend resolved at their last hangout that the next engagement gift they each sent to a loved one would be a fruit basket. They are about to buy houseplants together. Upon reaching the nursery, his friend asks what he sent his college roommate for his recent engagement.""","""I sent a fruit basket as an engagement gift.""","""fruit basket""",43,"""exhaustive""","""qud_assessment""","""polar""","""English""","""2""","""Male""","""28""","""Yes I did""","""Yes""","""1""","""Windows""",1080,1920,"""Chrome""","""3LB1BGHFL27QJWUP4I6NI94UXV8TYN""","""3MRHU529460FT6BSZPDSZG6MHN12AK""","""Language study""","""A 20-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$5.00""","""Thu Oct 18 11:53:45 PDT 2018""","""5""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""3600""","""60000""","""Sat Nov 17 10:53:45 PST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL27QJWUP4I6NI94UXV8TYN""","""3GGAI1SQEW9CQI1UPVSOOOD711EMCH""",2,"""Submitted""","""Fri Oct 19 05:18:04 PDT 2018""","""Thu Oct 18 11:53:57 PDT 2018""","""Thu Oct 18 12:38:04 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""12.52245"""
2,"""critical""","""Erica and her friend both enjoy talking on the phone to their friends and loved ones, and are going to have lunch together. When they arrive at the restaurant, her friend asks who she&quotechars been in touch with today.""","""I spoke to my partner on the phone.""","""partner""",44,"""exhaustive""","""qud_assessment""","""exhaustive""","""English""","""2""","""Male""","""28""","""Yes I did""","""Yes""","""1""","""Windows""",1080,1920,"""Chrome""","""3LB1BGHFL27QJWUP4I6NI94UXV8TYN""","""3MRHU529460FT6BSZPDSZG6MHN12AK""","""Language study""","""A 20-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$5.00""","""Thu Oct 18 11:53:45 PDT 2018""","""5""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""3600""","""60000""","""Sat Nov 17 10:53:45 PST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL27QJWUP4I6NI94UXV8TYN""","""3GGAI1SQEW9CQI1UPVSOOOD711EMCH""",2,"""Submitted""","""Fri Oct 19 05:18:04 PDT 2018""","""Thu Oct 18 11:53:57 PDT 2018""","""Thu Oct 18 12:38:04 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""12.52245"""
2,"""filler""","""When Elizabeth and her friend caught up at a mutual friend&quotechars place the other night, they agreed to try to get to know each other better. They are having coffee together this morning. At the entrance to the coffee shop, her friend asks what city she was born in.""","""I was born in New York.""","""born""",45,"""polar""","""qud_assessment""","""polar""","""English""","""2""","""Male""","""28""","""Yes I did""","""Yes""","""1""","""Windows""",1080,1920,"""Chrome""","""3LB1BGHFL27QJWUP4I6NI94UXV8TYN""","""3MRHU529460FT6BSZPDSZG6MHN12AK""","""Language study""","""A 20-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$5.00""","""Thu Oct 18 11:53:45 PDT 2018""","""5""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""3600""","""60000""","""Sat Nov 17 10:53:45 PST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL27QJWUP4I6NI94UXV8TYN""","""3GGAI1SQEW9CQI1UPVSOOOD711EMCH""",2,"""Submitted""","""Fri Oct 19 05:18:04 PDT 2018""","""Thu Oct 18 11:53:57 PDT 2018""","""Thu Oct 18 12:38:04 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""12.52245"""
2,"""critical""","""Marissa and her friend are both big gardening enthusiasts, and they are going for a bike ride together this afternoon. As they unlock and get onto their bikes, her friend asks what she planted in the yard.""","""I planted tomatoes in the yard.""","""tomatoes""",46,"""exhaustive""","""qud_assessment""","""exhaustive""","""English""","""2""","""Male""","""28""","""Yes I did""","""Yes""","""1""","""Windows""",1080,1920,"""Chrome""","""3LB1BGHFL27QJWUP4I6NI94UXV8TYN""","""3MRHU529460FT6BSZPDSZG6MHN12AK""","""Language study""","""A 20-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$5.00""","""Thu Oct 18 11:53:45 PDT 2018""","""5""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""3600""","""60000""","""Sat Nov 17 10:53:45 PST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL27QJWUP4I6NI94UXV8TYN""","""3GGAI1SQEW9CQI1UPVSOOOD711EMCH""",2,"""Submitted""","""Fri Oct 19 05:18:04 PDT 2018""","""Thu Oct 18 11:53:57 PDT 2018""","""Thu Oct 18 12:38:04 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""12.52245"""
2,"""critical""","""Devin and his friend agreed to go to the gym after work more often as part of the health kick they started together last week. They are meeting at happy hour today. At the bar, his friend asks where he went after work yesterday.""","""I went to the gym after work.""","""gym""",47,"""exhaustive""","""qud_assessment""","""polar""","""English""","""2""","""Male""","""28""","""Yes I did""","""Yes""","""1""","""Windows""",1080,1920,"""Chrome""","""3LB1BGHFL27QJWUP4I6NI94UXV8TYN""","""3MRHU529460FT6BSZPDSZG6MHN12AK""","""Language study""","""A 20-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$5.00""","""Thu Oct 18 11:53:45 PDT 2018""","""5""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""3600""","""60000""","""Sat Nov 17 10:53:45 PST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL27QJWUP4I6NI94UXV8TYN""","""3GGAI1SQEW9CQI1UPVSOOOD711EMCH""",2,"""Submitted""","""Fri Oct 19 05:18:04 PDT 2018""","""Thu Oct 18 11:53:57 PDT 2018""","""Thu Oct 18 12:38:04 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""12.52245"""
2,"""filler""","""Melissa and her friend discovered when they hung out last that they are both major clothing enthusiasts. They are catching up over lunch today. As they take their seats at the restaurant, her friend asks what she wore to work the other day.""","""I wore a blazer to work.""","""work outfit""",48,"""exhaustive""","""qud_assessment""","""exhaustive""","""English""","""2""","""Male""","""28""","""Yes I did""","""Yes""","""1""","""Windows""",1080,1920,"""Chrome""","""3LB1BGHFL27QJWUP4I6NI94UXV8TYN""","""3MRHU529460FT6BSZPDSZG6MHN12AK""","""Language study""","""A 20-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$5.00""","""Thu Oct 18 11:53:45 PDT 2018""","""5""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""3600""","""60000""","""Sat Nov 17 10:53:45 PST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL27QJWUP4I6NI94UXV8TYN""","""3GGAI1SQEW9CQI1UPVSOOOD711EMCH""",2,"""Submitted""","""Fri Oct 19 05:18:04 PDT 2018""","""Thu Oct 18 11:53:57 PDT 2018""","""Thu Oct 18 12:38:04 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""12.52245"""
3,"""critical""","""Logan and his friend both consider themselves \""movers and shakers,\"" and they always make plans for after work. They&quotecharre meeting at happy hour today. At the bar, his friend asks where he went after work yesterday.""","""I went to the gym after work.""","""gym""",4,"""exhaustive""","""qud_assessment""","""exhaustive""","""English""","""2""","""Male""","""43""","""Yes""","""Yes""","""3""","""Windows""",900,1440,"""Chrome""","""3LB1BGHFL27QJWUP4I6NI94UXV8TYN""","""3MRHU529460FT6BSZPDSZG6MHN12AK""","""Language study""","""A 20-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$5.00""","""Thu Oct 18 11:53:45 PDT 2018""","""5""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""3600""","""60000""","""Sat Nov 17 10:53:45 PST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL27QJWUP4I6NI94UXV8TYN""","""308XBLVESJFKDTMGG3SAZ31ZP3DRB3""",3,"""Submitted""","""Fri Oct 19 05:29:03 PDT 2018""","""Thu Oct 18 12:20:23 PDT 2018""","""Thu Oct 18 12:49:03 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""22.973816666666668"""
3,"""critical""","""Rick and his friend are both major makeup enthusiasts, and they are running errands together today. When they first meet up at the car wash, his friend asks what he got the last time he went to Sephora.""","""I got a lipstick at Sephora.""","""lipstick""",5,"""exhaustive""","""qud_assessment""","""exhaustive""","""English""","""2""","""Male""","""43""","""Yes""","""Yes""","""3""","""Windows""",900,1440,"""Chrome""","""3LB1BGHFL27QJWUP4I6NI94UXV8TYN""","""3MRHU529460FT6BSZPDSZG6MHN12AK""","""Language study""","""A 20-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$5.00""","""Thu Oct 18 11:53:45 PDT 2018""","""5""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""3600""","""60000""","""Sat Nov 17 10:53:45 PST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL27QJWUP4I6NI94UXV8TYN""","""308XBLVESJFKDTMGG3SAZ31ZP3DRB3""",3,"""Submitted""","""Fri Oct 19 05:29:03 PDT 2018""","""Thu Oct 18 12:20:23 PDT 2018""","""Thu Oct 18 12:49:03 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""22.973816666666668"""
3,"""filler""","""When Kim and her friend went to the roller rink together last week, they thought it would be a good to know more about each other&quotechars academic backgrounds. They have plans to go skating again this evening. While they lace up their skates, her friend asks where she went to college.""","""I went to NYU.""","""college""",6,"""polar""","""qud_assessment""","""polar""","""English""","""2""","""Male""","""43""","""Yes""","""Yes""","""3""","""Windows""",900,1440,"""Chrome""","""3LB1BGHFL27QJWUP4I6NI94UXV8TYN""","""3MRHU529460FT6BSZPDSZG6MHN12AK""","""Language study""","""A 20-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$5.00""","""Thu Oct 18 11:53:45 PDT 2018""","""5""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""3600""","""60000""","""Sat Nov 17 10:53:45 PST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL27QJWUP4I6NI94UXV8TYN""","""308XBLVESJFKDTMGG3SAZ31ZP3DRB3""",3,"""Submitted""","""Fri Oct 19 05:29:03 PDT 2018""","""Thu Oct 18 12:20:23 PDT 2018""","""Thu Oct 18 12:49:03 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""22.973816666666668"""
3,"""critical""","""Ashley and her friend both think dinner is the best meal of the day, and they have plans to meet up today. Upon meeting, her friend asks her what she ate for dinner.""","""I ate a salad for dinner.""","""salad""",7,"""exhaustive""","""qud_assessment""","""exhaustive""","""English""","""2""","""Male""","""43""","""Yes""","""Yes""","""3""","""Windows""",900,1440,"""Chrome""","""3LB1BGHFL27QJWUP4I6NI94UXV8TYN""","""3MRHU529460FT6BSZPDSZG6MHN12AK""","""Language study""","""A 20-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$5.00""","""Thu Oct 18 11:53:45 PDT 2018""","""5""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""3600""","""60000""","""Sat Nov 17 10:53:45 PST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL27QJWUP4I6NI94UXV8TYN""","""308XBLVESJFKDTMGG3SAZ31ZP3DRB3""",3,"""Submitted""","""Fri Oct 19 05:29:03 PDT 2018""","""Thu Oct 18 12:20:23 PDT 2018""","""Thu Oct 18 12:49:03 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""22.973816666666668"""
3,"""critical""","""At Daniel and his friend&quotechars last meetup, they agreed to eat cereal for breakfast more often. They are planning on going for a hike today. At the trailhead, his friend asks him what he ate for breakfast.""","""I had cereal for breakfast.""","""cereal""",8,"""exhaustive""","""qud_assessment""","""polar""","""English""","""2""","""Male""","""43""","""Yes""","""Yes""","""3""","""Windows""",900,1440,"""Chrome""","""3LB1BGHFL27QJWUP4I6NI94UXV8TYN""","""3MRHU529460FT6BSZPDSZG6MHN12AK""","""Language study""","""A 20-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$5.00""","""Thu Oct 18 11:53:45 PDT 2018""","""5""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""3600""","""60000""","""Sat Nov 17 10:53:45 PST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL27QJWUP4I6NI94UXV8TYN""","""308XBLVESJFKDTMGG3SAZ31ZP3DRB3""",3,"""Submitted""","""Fri Oct 19 05:29:03 PDT 2018""","""Thu Oct 18 12:20:23 PDT 2018""","""Thu Oct 18 12:49:03 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""22.973816666666668"""
3,"""critical""","""When they last saw each other, Juan and his friend made a list of classic karaoke ballads and decided that the next time they each went to karaoke, they would sing a song from that list. They are having a glass of wine at Juan&quotechars place today.  Upon arriving at Juan&quotechars, his friend asks him what he sang at karaoke the other night.""","""I sang a ballad at karaoke.""","""ballad""",9,"""exhaustive""","""qud_assessment""","""polar""","""English""","""2""","""Male""","""43""","""Yes""","""Yes""","""3""","""Windows""",900,1440,"""Chrome""","""3LB1BGHFL27QJWUP4I6NI94UXV8TYN""","""3MRHU529460FT6BSZPDSZG6MHN12AK""","""Language study""","""A 20-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$5.00""","""Thu Oct 18 11:53:45 PDT 2018""","""5""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""3600""","""60000""","""Sat Nov 17 10:53:45 PST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL27QJWUP4I6NI94UXV8TYN""","""308XBLVESJFKDTMGG3SAZ31ZP3DRB3""",3,"""Submitted""","""Fri Oct 19 05:29:03 PDT 2018""","""Thu Oct 18 12:20:23 PDT 2018""","""Thu Oct 18 12:49:03 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""22.973816666666668"""
3,"""critical""","""David and his friend both really love shoes,  and they are planning on watching a movie together tonight. Outside the movie theater, his friend asks what he&quotechars bought recently.""","""I got a pair of sandals at the mall.""","""sandals""",10,"""exhaustive""","""qud_assessment""","""exhaustive""","""English""","""2""","""Male""","""43""","""Yes""","""Yes""","""3""","""Windows""",900,1440,"""Chrome""","""3LB1BGHFL27QJWUP4I6NI94UXV8TYN""","""3MRHU529460FT6BSZPDSZG6MHN12AK""","""Language study""","""A 20-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$5.00""","""Thu Oct 18 11:53:45 PDT 2018""","""5""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""3600""","""60000""","""Sat Nov 17 10:53:45 PST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL27QJWUP4I6NI94UXV8TYN""","""308XBLVESJFKDTMGG3SAZ31ZP3DRB3""",3,"""Submitted""","""Fri Oct 19 05:29:03 PDT 2018""","""Thu Oct 18 12:20:23 PDT 2018""","""Thu Oct 18 12:49:03 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""22.973816666666668"""
3,"""critical""","""Courtney and her friend agreed when they spent time together last week that they would lift weights more often at the gym this coming week. They are meeting up to have coffee today. When they get a table at the coffee shop, her friend asks her what she did at the gym last time she went.""","""I lifted weights at the gym.""","""weights""",11,"""exhaustive""","""qud_assessment""","""polar""","""English""","""2""","""Male""","""43""","""Yes""","""Yes""","""3""","""Windows""",900,1440,"""Chrome""","""3LB1BGHFL27QJWUP4I6NI94UXV8TYN""","""3MRHU529460FT6BSZPDSZG6MHN12AK""","""Language study""","""A 20-minute study where you respond to sentences.""","""language experiment study communication stanford fun cognitive science""","""$5.00""","""Thu Oct 18 11:53:45 PDT 2018""","""5""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""3600""","""60000""","""Sat Nov 17 10:53:45 PST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL27QJWUP4I6NI94UXV8TYN""","""308XBLVESJFKDTMGG3SAZ31ZP3DRB3""",3,"""Submitted""","""Fri Oct 19 05:29:03 PDT 2018""","""Thu Oct 18 12:20:23 PDT 2018""","""Thu Oct 18 12:49:03 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""22.973816666666668"""
